field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	action_class	additive_destinations	remove_from_current_field	reason	assembly_accession	biosample	organism	raw_attribute_name	raw_value	evidence_match_type	Host	Host_SD	Host_Context_SD	Host_Disease_SD	Host_Health_State_SD	Host_Production_Context_SD	Host_Anatomical_Site_SD	Host_Hospitalization_Status_SD	Host_Vital_Status_SD	Host_Colonization_Status_SD	Host_Disease_Stage_SD	Host_Exposure_Context_SD	Isolation Source	Isolation_Source_SD	Isolation_Source_SD_Broad	Sample Type	Sample_Type_SD	Sample_Type_SD_Broad	Sample_Material_SD	Sampling_Context_SD	Host_Anatomical_Material_SD	Isolation_Site_SD	Environment_Medium_SD	Environment_Medium_SD_Broad	Environment_Broad_Scale_SD	Environment_Local_Scale_SD	Semantic_Axis_Provenance	Collection Date	Country
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000307635.1	SAMN01816400	Clostridium botulinum CFSAN001627	Sample Type	environmental	partial	absent												well water	environmental material	environmental material	environmental	environmental sample	environmental material					water	water	environmental sample		{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Medium_SD', 'source_raw_value': 'water', 'source_current_field': 'Environment_Medium_SD', 'source_current_value': 'water'}]}	2008	United States
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000307655.2	SAMN01816399	Clostridium botulinum CFSAN001628	Sample Type	environmental	partial	absent												well water	environmental material	environmental material	environmental	environmental sample	environmental material					water	water	environmental sample		{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Medium_SD', 'source_raw_value': 'water', 'source_current_field': 'Environment_Medium_SD', 'source_current_value': 'water'}]}	2008	United States
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000314025.1	SAMN01795759	Campylobacter coli BIGS0003	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			2005	United Kingdom
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000314525.1	SAMN01795910	Campylobacter jejuni subsp. jejuni BIGS0030	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			2007	United Kingdom
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000321325.1	SAMN01795757	Campylobacter coli BIGS0001	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			2007	United Kingdom
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000332475.2	SAMN02436394	Leptospira yanagawae serovar Saopaulo str. Sao Paulo = ATCC 700523			unmatched	absent												environmental source (water)	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	Brazil
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000409225.1	SAMN02952933	Cronobacter dublinensis subsp. dublinensis LMG 23823	Sample Type	environmental	partial	absent		plant-associated										milk powder plant	plant-associated material	plant-associated material	environmental	environmental sample	environmental material		plant-associated			air	environmental material	plant-associated environment		{'Host_Context_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-SITE-PLANT-MATERIAL-CONTEXT', 'evidence': 'plant_context_evidence=true', 'confidence': 'medium', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'plant host/source/context evidence', 'source_current_field': 'Isolation_Site_SD', 'source_current_value': 'plant-associated material'}], 'Sampling_Context_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-SITE-PLANT-SAMPLING', 'evidence': 'plant_context_evidence=true', 'confidence': 'medium', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'plant host/source/context evidence', 'source_current_field': 'Isolation_Site_SD', 'source_current_value': 'plant-associated material'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'plant-associated material is not an isolation site; destinations require separate plant evidence', 'rule_id': 'PH2A-SITE-PLANT-CLEAR', 'cleared_field': 'Isolation_Site_SD', 'previous_value': 'plant-associated material', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': '', 'value': '', 'detail': 'no destination for clear-only rule', 'status': 'clear_only', 'rule_id': 'PH2A-SITE-PLANT-CLEAR', 'evidence': 'clear_only_rule=true', 'condition': 'always'}, {'field': 'Host_Context_SD', 'value': 'plant-associated', 'detail': '', 'status': 'applied', 'rule_id': 'PH2A-SITE-PLANT-MATERIAL-CONTEXT', 'evidence': 'plant_context_evidence=true', 'condition': 'plant_context_evidence'}, {'field': 'Sampling_Context_SD', 'value': 'plant-associated', 'detail': '', 'status': 'applied', 'rule_id': 'PH2A-SITE-PLANT-SAMPLING', 'evidence': 'plant_context_evidence=true', 'condition': 'plant_context_evidence'}, {'field': 'Sample_Material_SD', 'value': 'plant material', 'detail': 'conditional_assignment_skip', 'status': 'conditional_assignment_skip', 'rule_id': 'PH2A-SITE-PLANT-SAMPLE-MATERIAL', 'evidence': 'plant_material_evidence=false', 'condition': 'plant_material_evidence'}], 'cleared_companion_fields': [{'field': 'Isolation_Site_SD_Broad', 'is_primary': 'false', 'previous_value': 'plant-associated material'}, {'field': 'Isolation_Site_SD_Detail', 'is_primary': 'false', 'previous_value': 'plant-associated material'}, {'field': 'Isolation_Site_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}]}	absent	Ireland
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000409325.1	SAMN02952930	Cronobacter universalis NCTC 9529	Sample Type	environmental	partial	absent												water	environmental material	environmental material	environmental	environmental sample	environmental material					agricultural/food-production water	water	environmental sample			absent	United Kingdom
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000409345.2	SAMN02952931	Cronobacter dublinensis subsp. lactaridi LMG 23825	Sample Type	environmental	partial	absent		plant-associated										milk powder plant	plant-associated material	plant-associated material	environmental	environmental sample	environmental material		plant-associated			air	environmental material	plant-associated environment		{'Host_Context_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-SITE-PLANT-MATERIAL-CONTEXT', 'evidence': 'plant_context_evidence=true', 'confidence': 'medium', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'plant host/source/context evidence', 'source_current_field': 'Isolation_Site_SD', 'source_current_value': 'plant-associated material'}], 'Sampling_Context_SD': [{'method': 'semantic_phase2a_canonical_apply', 'rule_id': 'PH2A-SITE-PLANT-SAMPLING', 'evidence': 'plant_context_evidence=true', 'confidence': 'medium', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'evidence_requirement': 'plant host/source/context evidence', 'source_current_field': 'Isolation_Site_SD', 'source_current_value': 'plant-associated material'}], '_cleared_strict_fields': [{'method': 'semantic_phase2a_canonical_apply', 'reason': 'plant-associated material is not an isolation site; destinations require separate plant evidence', 'rule_id': 'PH2A-SITE-PLANT-CLEAR', 'cleared_field': 'Isolation_Site_SD', 'previous_value': 'plant-associated material', 'ruleset_version': 'semantic_phase2a_confirmed_rules_v2', 'source_raw_field': '', 'source_raw_value': '', 'destination_status': 'destination_recorded', 'removal_confidence': 'high', 'source_audit_commit': 'fea41b9430bcf245ce7052b503135316a1a255a2', 'destination_outcomes': [{'field': '', 'value': '', 'detail': 'no destination for clear-only rule', 'status': 'clear_only', 'rule_id': 'PH2A-SITE-PLANT-CLEAR', 'evidence': 'clear_only_rule=true', 'condition': 'always'}, {'field': 'Host_Context_SD', 'value': 'plant-associated', 'detail': '', 'status': 'applied', 'rule_id': 'PH2A-SITE-PLANT-MATERIAL-CONTEXT', 'evidence': 'plant_context_evidence=true', 'condition': 'plant_context_evidence'}, {'field': 'Sampling_Context_SD', 'value': 'plant-associated', 'detail': '', 'status': 'applied', 'rule_id': 'PH2A-SITE-PLANT-SAMPLING', 'evidence': 'plant_context_evidence=true', 'condition': 'plant_context_evidence'}, {'field': 'Sample_Material_SD', 'value': 'plant material', 'detail': 'conditional_assignment_skip', 'status': 'conditional_assignment_skip', 'rule_id': 'PH2A-SITE-PLANT-SAMPLE-MATERIAL', 'evidence': 'plant_material_evidence=false', 'condition': 'plant_material_evidence'}], 'cleared_companion_fields': [{'field': 'Isolation_Site_SD_Broad', 'is_primary': 'false', 'previous_value': 'plant-associated material'}, {'field': 'Isolation_Site_SD_Detail', 'is_primary': 'false', 'previous_value': 'plant-associated material'}, {'field': 'Isolation_Site_SD_Method', 'is_primary': 'false', 'previous_value': 'context_dictionary'}]}]}	absent	Zimbabwe
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000409365.2	SAMN02952932	Cronobacter dublinensis subsp. lausannensis LMG 23824	Sample Type	environmental	partial	absent												water fountain basin	environmental material	environmental material	environmental	environmental sample	environmental material					agricultural/food-production water	water	environmental sample			absent	Switzerland
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000442555.1	SAMN01816161	Paenibacillus alvei TS-15	Sample Type	environmental	partial	absent												tomato soil	plant/produce food product	food	environmental	environmental sample	environmental material					soil	soil	terrestrial environment		{'Environment_Broad_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-BROAD-TERRESTRIAL', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': 'Environment_Broad_Scale_SD', 'source_raw_value': 'terrestrial environment', 'source_current_field': 'Environment_Broad_Scale_SD', 'source_current_value': 'terrestrial environment'}]}	absent	United States
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000465815.1	SAMN02415235	Listeria monocytogenes serotype 4bV str. LS542			unmatched	absent												environmental isolate from a soft cheese manufacturing facility	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	United States
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480395.1	SAMN02360750	Pseudomonas aeruginosa C52	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480415.1	SAMN02360749	Pseudomonas aeruginosa C51	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480435.1	SAMN02360748	Pseudomonas aeruginosa C48	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480455.1	SAMN02360747	Pseudomonas aeruginosa C41	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480475.1	SAMN02360746	Pseudomonas aeruginosa C40	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480495.1	SAMN02360745	Pseudomonas aeruginosa C23	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480515.1	SAMN02360744	Pseudomonas aeruginosa C20	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			absent	absent
Sample_Type_SD	environmental sample	sampling_context		sampling_context:environmental	additive_axis_enrichment	Sampling_Context_SD	false	Targeted value requested for semantic review.	GCA_000480535.1	SAMN02360743	Pseudomonas aeruginosa M9A.1	Isolation Source	environmental	partial	absent												environmental	environmental material	environmental material		environmental sample	environmental material					air	environmental material	environmental sample			2006	Colombia
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_001017575.1	SAMN03580996	Campylobacter lari	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	absent	United States
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_002949975.1	SAMN08475992	Pseudomonas sp. LH1G9	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2016	Hungary
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_003798505.1	SAMN08204774	Vibrio parahaemolyticus	Isolation Source	Estuary	exact	absent												Estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2013	United States
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_003798525.1	SAMN08204758	Vibrio diabolicus	Isolation Source	Estuary	exact	absent												Estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2013	United States
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011203735.1	SAMN13927934	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011219205.1	SAMN13927930	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011219305.1	SAMN13927932	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011270465.1	SAMN13927922	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011273185.1	SAMN13927927	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011360825.1	SAMN13927876	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011463795.1	SAMN14336598	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
Sample_Type_SD	estuary	environment_local_scale		environment_local_scale:estuary	legacy_compatibility_label	Environment_Local_Scale_SD	false	Environmental semantics in Sample_Type_SD should be decomposed into environment fields while preserving compatibility if needed.	GCA_011467455.1	SAMN14336267	Salmonella enterica	Isolation Source	estuary	exact	absent												estuary	environmental material	environmental material		estuary	water					water		estuarine environment	estuary	{'Environment_Medium_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-MEDIUM-WATER', 'evidence': 'destination_blank=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD_Broad', 'source_current_value': 'water'}], 'Environment_Local_Scale_SD': [{'method': 'source_environment_semantic_completion', 'rule_id': 'SEC-LOCAL-ESTUARY', 'evidence': 'destination_same=true', 'confidence': 'high', 'ruleset_version': 'source_environment_semantic_completion_v1', 'source_raw_field': '', 'source_raw_value': '', 'source_current_field': 'Sample_Type_SD', 'source_current_value': 'estuary'}]}	2019	Chile
