field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	confidence	field_compatibility	additive_destinations	remove_from_current_field	review_required	action_class	row_count	reason	expected_semantic_classes
Isolation_Source_SD	Nasobronchial lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	8	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Host_Disease_SD	traumatic brain injury	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	7	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Isolation_Source_SD	broncoalveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	7	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	oropharyngeal/throat swab	sample_material	collection_device|anatomical_site	collection_device:collection device|anatomical_site:anatomical site or plant part|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	7	collection_device:collection device; anatomical_site:anatomical site or plant part; sample_material:swab specimen; collection_device:swab	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Broncheoalveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	6	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	cocoon mucus of kanamycin treated earthworm	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	6	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD_Broad	animal tissue/site	sample_material	host_context	sample_material:physical specimen/material|host_context:host-associated context	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Context_SD	false	true	composite_requires_split	6	sample_material:physical specimen/material; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD_Broad	food/plant product	food_commodity	host_context	food_commodity:explicit food or commodity context|host_context:host-associated context	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD|Host_Context_SD	false	true	composite_requires_split	6	food_commodity:explicit food or commodity context; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronco-Alveolar Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	5	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	brochoalveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	5	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	cloacal swab	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	true	composite_requires_split	5	collection_device:collection device; sample_material:swab specimen; collection_device:swab	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	gastric lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	5	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Broncho-Alveolar Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	3	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	DNA extract	sample_material	sample_processing	sample_material:molecular extract|sample_processing:DNA extraction	high	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Processing_SD	false	true	composite_requires_split	3	sample_material:molecular extract; sample_processing:DNA extraction	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Gastric lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	3	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	3	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Mucus collected from the Florida false coral (Ricordea florida)	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	3	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	bronchioalveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	3	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	purulent material	sample_material	anatomical_material	sample_material:pus/purulent material|anatomical_material:host anatomical material	high	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	3	sample_material:pus/purulent material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD_Broad	molecular extract	sample_material	sample_processing	sample_material:molecular extract|sample_processing:molecular extraction	high	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Processing_SD	false	true	composite_requires_split	3	sample_material:molecular extract; sample_processing:molecular extraction	anatomical_material|environment_broad_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Broncho alveolaire lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	2	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Broncho alveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	2	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Catether (Blood)	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	2	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Lizards faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	2	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Post-lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	2	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Tracheobronchial lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	2	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Yellow mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	2	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	baby faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	2	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	bat, faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	2	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	biopsy	sample_material	collection_method	sample_material:biopsy/tissue|collection_method:biopsy	high	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	2	sample_material:biopsy/tissue; collection_method:biopsy	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	broncho alveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	2	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	catheter	source_context	collection_device	collection_device:catheter|source_context:medical device	high	compatible_composite	Sample_Collection_Device_SD	false	true	composite_requires_split	2	collection_device:catheter; source_context:medical device	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	host-associated habitat	source_context	host_context	host_context:host-associated context|source_context:broad source context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	2	host_context:host-associated context; source_context:broad source context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	kite (cloacal swab)	sample_material	collection_device	collection_device:collection device|sample_material:swab specimen|collection_device:swab	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Device_SD	false	true	composite_requires_split	2	collection_device:collection device; sample_material:swab specimen; collection_device:swab	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	secretion	sample_material	anatomical_material	sample_material:secretion|anatomical_material:host anatomical material	high	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	2	sample_material:secretion; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Sample_Type_SD	wound/pus swab	sample_material	collection_device|anatomical_material|anatomical_site	collection_device:collection device|sample_material:physical specimen/material|anatomical_material:host anatomical material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Material_SD|Sample_Collection_Device_SD|Host_Anatomical_Material_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	2	collection_device:collection device; sample_material:physical specimen/material; anatomical_material:host anatomical material; anatomical_site:anatomical site or plant part	collection_device|data_product|food_commodity|sample_entity|sample_material|sample_processing|sampling_context
Environment_Local_Scale_SD	built environment surface	environment_local_scale	environment_broad_scale	environment_local_scale:local environmental or facility feature|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Broad_Scale_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; environment_broad_scale:broad environmental setting	environment_local_scale
Environment_Medium_SD	river sediment	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Host_Disease_SD	plant disease, unspecified	disease	host_context	disease:disease or disease class|host_context:host-associated context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	1	disease:disease or disease class; host_context:host-associated context	disease
Isolation_Source_SD	Abdominal (drain aspirate)	sample_material	collection_method|environment_local_scale	collection_method:collection method|sample_material:physical specimen/material|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD|Environment_Local_Scale_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material; environment_local_scale:local environmental or facility feature	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Alveolar lavage specimen	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal facility	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal facility center (vivarium, bioterio) from Institute of Tropical Medicine	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal lymphoma parotid	host_context	disease	disease:disease or disease class|host_context:host-associated context	medium	compatible_composite	Host_Context_SD|Host_Disease_SD	false	true	composite_requires_split	1	disease:disease or disease class; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal lymphoma pre-scapular	host_context	disease	disease:disease or disease class|host_context:host-associated context	medium	compatible_composite	Host_Context_SD|Host_Disease_SD	false	true	composite_requires_split	1	disease:disease or disease class; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal lymphoma retrofaringeo	host_context	disease	disease:disease or disease class|host_context:host-associated context	medium	compatible_composite	Host_Context_SD|Host_Disease_SD	false	true	composite_requires_split	1	disease:disease or disease class; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal lymphoma scapular	host_context	disease	disease:disease or disease class|host_context:host-associated context	medium	compatible_composite	Host_Context_SD|Host_Disease_SD	false	true	composite_requires_split	1	disease:disease or disease class; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Animal rearing facility	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Brochoalveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchialveolar Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchioaleveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchioalveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchoalve. Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchoalvelar lavage (BAL)	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronchoavleolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Broncholaveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Broncial Lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronco-alveolar lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Bronko-alveolær lavage	sample_material	collection_method	collection_method:collection method|sample_material:physical specimen/material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	1	collection_method:collection method; sample_material:physical specimen/material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	C57Bl/6 mouse at an animal facility	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	C57Bl/6 mouse at the Animal Research Facility	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Canine faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Cat faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Chest (PUS)	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Coral mucus	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Corn Snake (Faeces)	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Elbow(PUS)-left	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Endorhizosphere rice	environment_local_scale	host_context	environment_local_scale:rhizosphere|host_context:plant-associated	medium	compatible_composite	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	1	environment_local_scale:rhizosphere; host_context:plant-associated	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Faeces - Goat - Local livestock market	sample_material	anatomical_material|environment_local_scale	sample_material:physical specimen/material|anatomical_material:host anatomical material|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD|Environment_Local_Scale_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material; environment_local_scale:local environmental or facility feature	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Faeces of piglets	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	HOST-ASSOCIATED	source_context	host_context	host_context:host-associated context|source_context:broad source context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	1	host_context:host-associated context; source_context:broad source context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Infant faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Ixodes ricinus larvae cultured in MKP-F (human serum)	host_context	sample_processing	sample_processing:processing or molecular preparation|host_context:host-associated context	medium	compatible_composite	Host_Context_SD|Sample_Processing_SD	false	true	composite_requires_split	1	sample_processing:processing or molecular preparation; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	Lizard Faeces	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	1	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
